,year,state,metrodiv_title,county_name,CoC_Code,coc_name,pop_type,pop_size
3627,2015,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Total Sheltered Homeless,247
3628,2016,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Total Sheltered Homeless,234
3629,2017,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Total Sheltered Homeless,213
3630,2018,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Total Sheltered Homeless,195
4151,2009,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,7
4152,2010,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,7
4153,2011,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,26
4154,2012,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,57
4155,2013,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,49
4156,2014,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,22
4157,2015,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,20
4158,2016,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,22
4159,2017,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,21
4160,2018,Texas,Fort Worth-Arlington-Grapevine,Wise County,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Unsheltered Homeless,43
451,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Chronically Homeless,#N/A
452,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Chronically Homeless,#N/A
453,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Chronically Homeless,154
454,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Chronically Homeless,175
455,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Chronically Homeless,157
456,2014,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Chronically Homeless,74
457,2015,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Chronically Homeless,70
458,2016,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Chronically Homeless,41
459,2017,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Chronically Homeless,63
460,2018,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Chronically Homeless,57
981,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Veterans,#N/A
982,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Veterans,#N/A
983,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Veterans,29
984,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Veterans,24
985,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Veterans,14
986,2014,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Veterans,21
987,2015,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Veterans,19
988,2016,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Veterans,5
989,2017,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Veterans,10
990,2018,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Veterans,8
1511,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Homeless,511
1512,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Homeless,535
1513,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Homeless,461
1514,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Homeless,451
1515,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Homeless,479
1516,2014,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Homeless,291
1517,2015,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Homeless,239
1518,2016,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Homeless,174
1519,2017,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Homeless,232
1520,2018,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Homeless,221
2041,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Emergency Shelters,169
2042,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Emergency Shelters,169
2043,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Emergency Shelters,177
2044,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Emergency Shelters,179
2045,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Emergency Shelters,184
2046,2014,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Emergency Shelters,172
2047,2015,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Emergency Shelters,184
2048,2016,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Emergency Shelters,136
2049,2017,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Emergency Shelters,182
2050,2018,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Emergency Shelters,173
2571,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Safe Haven Shelters,0
2572,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Safe Haven Shelters,4
2573,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Safe Haven Shelters,4
2574,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Safe Haven Shelters,3
2575,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Safe Haven Shelters,3
2576,2014,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Safe Haven Shelters,6
2577,2015,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Safe Haven Shelters,6
2578,2016,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Safe Haven Shelters,6
2579,2017,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Safe Haven Shelters,6
2580,2018,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Safe Haven Shelters,0
3101,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Transitional Housing,135
3102,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Transitional Housing,139
3103,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Transitional Housing,143
3104,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Transitional Housing,138
3105,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Transitional Housing,146
3106,2014,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Transitional Housing,62
3107,2015,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Transitional Housing,10
3108,2016,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Transitional Housing,13
3109,2017,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Transitional Housing,11
3110,2018,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Transitional Housing,13
3631,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Sheltered Homeless,304
3632,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Sheltered Homeless,312
3633,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Sheltered Homeless,324
3634,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Sheltered Homeless,320
3635,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Sheltered Homeless,333
3636,2014,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Sheltered Homeless,240
3637,2015,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Sheltered Homeless,200
3638,2016,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Sheltered Homeless,155
3639,2017,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Sheltered Homeless,199
3640,2018,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Total Sheltered Homeless,186
4161,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Unsheltered Homeless,207
4162,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Unsheltered Homeless,223
4163,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Unsheltered Homeless,137
4164,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Unsheltered Homeless,131
4165,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Unsheltered Homeless,146
4166,2014,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Unsheltered Homeless,51
4167,2015,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Unsheltered Homeless,39
4168,2016,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Unsheltered Homeless,19
4169,2017,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Unsheltered Homeless,33
4170,2018,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,VA-600,Arlington County CoC,Unsheltered Homeless,35
461,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Chronically Homeless,#N/A
462,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Chronically Homeless,#N/A
463,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Chronically Homeless,278
464,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Chronically Homeless,358
465,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Chronically Homeless,253
466,2014,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Chronically Homeless,198
467,2015,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Chronically Homeless,219
468,2016,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Chronically Homeless,149
469,2017,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Chronically Homeless,150
470,2018,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Chronically Homeless,173
991,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Veterans,#N/A
992,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Veterans,#N/A
993,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Veterans,55
994,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Veterans,60
995,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Veterans,57
996,2014,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Veterans,51
997,2015,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Veterans,46
998,2016,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Veterans,37
999,2017,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Veterans,34
1000,2018,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Veterans,33
1521,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Total Homeless,1730
1522,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Total Homeless,1552
1523,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Total Homeless,1549
1524,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Total Homeless,1534
1525,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Total Homeless,1350
1526,2014,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Total Homeless,1225
1527,2015,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Total Homeless,1204
1528,2016,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Total Homeless,1059
1529,2017,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Total Homeless,964
1530,2018,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Total Homeless,987
2051,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Emergency Shelters,642
2052,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Emergency Shelters,604
2053,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Emergency Shelters,675
2054,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Emergency Shelters,685
2055,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Emergency Shelters,699
2056,2014,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Emergency Shelters,667
2057,2015,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Emergency Shelters,706
2058,2016,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Emergency Shelters,590
2059,2017,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Emergency Shelters,637
2060,2018,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Emergency Shelters,686
2581,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Safe Haven Shelters,0
2582,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Safe Haven Shelters,8
2583,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Safe Haven Shelters,8
2584,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Safe Haven Shelters,8
2585,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Safe Haven Shelters,8
2586,2014,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Safe Haven Shelters,8
2587,2015,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Safe Haven Shelters,0
2588,2016,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Safe Haven Shelters,0
2589,2017,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Safe Haven Shelters,0
2590,2018,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Safe Haven Shelters,0
3111,2009,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Transitional Housing,959
3112,2010,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Transitional Housing,800
3113,2011,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Transitional Housing,731
3114,2012,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Transitional Housing,663
3115,2013,Virginia,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA-601,Fairfax County CoC,Transitional Housing,539
